id,level,topic,title,word_count,sentence_count,avg_sentence_words,mean_zipf_frequency,low_frequency_pct,very_low_frequency_pct,long_word_pct,probable_proper_noun_types,lexical_flags,syntax_flag,status
s217,8,History,Minister Who Governed From Exile,393,10,39.3,5.202,15.78,1.53,43.0,0,long-words,no,vocabulary-review
s218,8,History,Law That Was Never Actually Repealed,450,10,45.0,5.165,15.11,2.0,43.11,0,long-words,yes,vocabulary-review
s219,5,Science,Why Popcorn Pops,315,12,26.25,5.194,18.79,4.46,19.75,1,low-frequency|very-low-frequency,no,priority-review
s220,5,Science,How Soap Actually Cleans Your Hands,325,9,36.11,5.303,12.62,1.54,20.92,0,,yes,syntax-review
s221,6,Science,Why the Sky Turns Red at Sunset,323,10,32.3,5.452,11.18,1.86,23.6,1,,yes,syntax-review
s222,6,Science,How Bicycles Balance Themselves While Moving,345,9,38.33,5.319,15.07,2.61,29.86,0,low-frequency,yes,vocabulary-review
s223,7,Science,Reason Glass Is Technically a Liquid Myth,398,8,49.75,5.147,15.08,3.27,34.92,0,,yes,syntax-review
s224,7,Science,Why Some Painkillers Take Longer to Work Than Others,363,7,51.86,5.295,11.57,1.38,33.61,0,,yes,syntax-review
s225,8,Science,The Chemistry Behind Why Chili Peppers Burn,394,8,49.25,5.118,18.93,2.81,32.23,2,,yes,syntax-review
s226,8,Science,Physics of Why Rainbows Are Always Curved,416,10,41.6,5.275,18.51,2.88,30.29,0,,no,within-guardrails
s227,5,Famous books,Jim Meets Ben Gunn,211,20,10.55,5.853,3.14,0.0,9.95,7,,no,within-guardrails
s228,5,Famous books,Phileas Fogg Makes a Strange Bet,208,19,10.95,5.781,6.53,0.5,8.54,3,,no,within-guardrails
s229,6,Famous books,The Creature Watches a Family,198,19,10.42,5.768,2.03,0.0,17.26,1,,no,within-guardrails
s230,6,Famous books,The Creature Demands an Answer,202,21,9.62,5.843,4.64,0.52,19.07,1,,no,within-guardrails
s231,7,Famous books,Fantine and Jean Valjean,194,18,10.78,5.839,3.93,1.12,12.92,5,,no,within-guardrails
s232,7,Famous books,The Barricade in Paris,198,18,11.0,5.726,8.65,0.54,9.73,4,,no,within-guardrails
s233,8,Famous books,Gulliver in Lilliput,191,17,11.24,5.63,7.1,0.55,22.4,5,,no,within-guardrails
s234,8,Famous books,Gulliver Among the Giants,194,19,10.21,5.654,6.42,0.53,20.32,4,,no,within-guardrails
s235,5,Science,Why Your Stomach Growls When You're Hungry,284,13,21.85,5.596,11.97,3.17,17.61,0,very-low-frequency,no,vocabulary-review
s236,5,History,Town Clock That Ran Backward for a Week,281,10,28.1,5.482,8.19,3.2,22.06,0,very-low-frequency,yes,vocabulary-review
s237,6,Fantasy/stories,The Innkeeper Who Never Forgot a Face,316,9,35.11,5.438,7.52,0.65,18.95,2,,yes,syntax-review
s238,6,Everyday life,Borrowed Ladder That Started a Friendship,336,9,37.33,5.597,8.44,0.94,19.38,2,,yes,syntax-review
s239,7,Nature and animals,Ant That Farms Its Own Food,323,9,35.89,5.252,17.03,1.55,29.1,0,,no,within-guardrails
s240,7,World affairs,The Town That Shares One Ambulance With Three Villages,390,8,48.75,5.306,7.69,0.77,40.0,0,long-words,yes,vocabulary-review
s241,8,Famous books,Gulliver and the Houyhnhnms,185,16,11.56,5.491,12.0,1.71,18.29,4,,no,within-guardrails
s242,8,Science,Reason Your Voice Sounds Different on Recordings,383,7,54.71,5.506,13.05,1.31,25.59,0,,yes,syntax-review
s243,9,Fantasy/stories,The Cartographer Who Mapped Only What He'd Lost,395,7,56.43,5.373,11.05,1.29,33.42,2,,yes,syntax-review
s244,9,History,Envoy Who Negotiated With an Empire That No Longer Existed,445,10,44.5,5.34,13.71,1.8,37.75,0,,no,within-guardrails
s245,10,Nature and animals,Bacteria That Communicate Across a Continent,418,7,59.71,4.97,19.62,2.15,51.2,0,,yes,syntax-review
s246,10,Everyday life,The Diary Two Strangers Kept Without Knowing Each Other,430,8,53.75,5.44,9.48,2.13,29.15,1,,no,within-guardrails
s247,5,Fantasy/stories,Kite That Carried Wishes to the Wind,308,12,25.67,5.649,7.52,2.94,14.71,1,very-low-frequency,no,vocabulary-review
s248,5,Fantasy/stories,Blacksmith Who Forged Second Chances,290,11,26.36,5.545,7.83,1.78,15.66,2,,no,within-guardrails
s249,5,Fantasy/stories,The Girl Who Collected Fallen Stars,288,12,24.0,5.505,8.9,0.36,18.51,1,,no,within-guardrails
s250,6,Fantasy/stories,Librarian Who Lent Books to Ghosts,355,12,29.58,5.529,8.29,0.57,22.0,1,,no,within-guardrails
s251,6,Fantasy/stories,Tinker Who Repaired Broken Hearts,337,11,30.64,5.585,4.55,0.91,19.7,1,,no,within-guardrails
s252,6,Fantasy/stories,The Gardener Who Grew Silence Into Roses,308,9,34.22,5.309,12.04,1.34,26.09,3,,yes,syntax-review
s253,7,Fantasy/stories,Weaver Who Stitched Together Torn Fates,359,7,51.29,5.223,14.16,2.27,36.26,2,long-words,yes,vocabulary-review
s254,7,Fantasy/stories,Innkeeper's Wife Who Dreamed Other People's Dreams,360,7,51.43,5.446,8.76,1.69,20.34,2,,yes,syntax-review
s255,7,Fantasy/stories,The Cooper Who Barreled Up Bad Luck,334,7,47.71,5.272,15.34,1.23,32.52,2,,yes,syntax-review
s256,8,Fantasy/stories,Silversmith Who Melted Down Old Grudges,405,7,57.86,5.329,15.0,3.25,29.5,1,,yes,syntax-review
s257,8,Fantasy/stories,Midwife Who Delivered More Than Babies,403,8,50.38,5.209,15.99,2.28,37.06,2,,yes,syntax-review
s258,8,Fantasy/stories,The Ropemaker Who Braided Fortune and Misfortune Together,383,7,54.71,5.175,13.94,2.95,30.03,2,,yes,syntax-review
s259,5,Nature and animals,Why Giraffes Rarely Get Dizzy,316,10,31.6,5.325,9.81,2.85,26.58,0,very-low-frequency|long-words,yes,priority-review
s260,5,Nature and animals,Beetle That Rolls Its Dinner Uphill,298,9,33.11,5.252,14.09,1.68,23.15,0,low-frequency,yes,vocabulary-review
s261,5,Nature and animals,How Chameleons Really Change Color,301,9,33.44,5.285,14.95,2.99,28.9,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s262,6,Nature and animals,Fish That Lives Out of Water for Days,308,10,30.8,5.313,13.96,3.25,24.03,0,very-low-frequency,no,vocabulary-review
s263,6,Nature and animals,Bird That Steals Nests Instead of Building Them,317,9,35.22,5.207,15.77,1.89,23.34,0,low-frequency,yes,vocabulary-review
s264,6,Nature and animals,The Ant That Explodes to Protect Its Colony,337,8,42.12,5.168,14.84,2.37,32.05,0,long-words,yes,vocabulary-review
s265,7,Nature and animals,Mammal That Lays Eggs Instead of Giving Birth,339,7,48.43,5.152,20.65,6.19,27.73,0,low-frequency|very-low-frequency,yes,priority-review
s266,7,Nature and animals,Fish That Uses Tools to Crack Shells,361,10,36.1,5.25,11.91,1.66,30.19,0,,yes,syntax-review
s267,7,Nature and animals,The Bird That Remembers Thousands of Hiding Spots,352,8,44.0,5.19,13.14,4.29,31.71,1,very-low-frequency,yes,vocabulary-review
s268,8,Nature and animals,Deep-Sea Creature That Makes Its Own Light,368,9,40.89,5.135,17.66,4.62,34.78,0,,no,within-guardrails
s269,8,Nature and animals,Insect That Mimics a Leaf to Survive,364,7,52.0,4.989,24.73,2.47,39.01,0,low-frequency,yes,vocabulary-review
s270,8,Nature and animals,The Mammal That Can Regrow Its Own Heart Tissue,415,8,51.88,5.18,10.84,0.96,33.25,0,,yes,syntax-review
s271,5,World affairs,Town That Built a Playground Out of Old Boats,303,8,37.88,5.439,8.58,0.66,24.42,0,long-words,yes,vocabulary-review
s272,5,World affairs,Village That Shares a Single Tractor,300,8,37.5,5.376,7.33,1.0,30.0,0,long-words,yes,vocabulary-review
s273,6,World affairs,The City That Paints Its Crosswalks Like Rainbows,315,9,35.0,5.243,16.19,3.49,30.16,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s274,6,World affairs,Country That Grows Its Own National Forest,346,8,43.25,5.109,15.03,2.89,38.73,0,low-frequency|long-words,yes,priority-review
s275,6,World affairs,Town That Turned Its Water Tower Into a Museum,301,7,43.0,5.322,12.96,1.0,36.21,0,long-words,yes,vocabulary-review
s276,6,World affairs,The City That Lets Citizens Design Their Own Parks,365,10,36.5,5.235,10.68,0.55,39.73,0,long-words,yes,vocabulary-review
s277,7,World affairs,Nation That Trains Farmers to Become Diplomats,367,8,45.88,5.097,12.26,0.82,48.5,0,long-words,yes,vocabulary-review
s278,8,World affairs,Region That Shares a Single Power Grid Across Three Countries,404,9,44.89,5.189,7.67,0.74,46.04,0,long-words,yes,vocabulary-review
s279,8,World affairs,The Nation That Negotiates Its Fishing Rights Every Season,414,7,59.14,5.098,15.22,2.42,39.37,0,,yes,syntax-review
s280,8,World affairs,Union of Towns That Shares One Fire Department,371,8,46.38,5.164,11.32,0.81,42.05,0,long-words,yes,vocabulary-review
s281,8,World affairs,Nation That Publishes Its Government Budget as a Children's Book,389,9,43.22,5.238,9.51,0.51,46.02,0,long-words,yes,vocabulary-review
s282,5,Everyday life,The Umbrella Stand That Became a Neighborhood Tradition,291,10,29.1,5.638,5.94,0.7,26.92,2,long-words,yes,vocabulary-review
s283,5,Everyday life,Recipe Passed Down Through a Single Photograph,318,7,45.43,5.392,11.5,0.64,24.6,2,long-words,yes,vocabulary-review
s284,5,Everyday life,Bench Where Strangers Became Regulars,300,7,42.86,5.508,6.85,0.34,22.26,2,,yes,syntax-review
s285,6,Everyday life,The Shared Toolbox in the Apartment Basement,324,8,40.5,5.388,7.23,1.89,30.82,1,long-words,yes,vocabulary-review
s286,6,Everyday life,Coat Left at a Party for Years,335,9,37.22,5.495,10.67,2.44,19.51,2,,yes,syntax-review
s287,7,Everyday life,Piano No One in the Family Could Play,357,8,44.62,5.51,9.12,0.85,31.34,2,,yes,syntax-review
s288,7,Everyday life,The Attic Box Neither Sibling Wanted to Open,375,8,46.88,5.355,9.95,0.54,30.11,3,,yes,syntax-review
s289,7,Everyday life,Sunday Ritual That Survived a Divorce,349,8,43.62,5.291,8.28,1.18,34.91,3,,yes,syntax-review
s290,8,Everyday life,Handwriting That Outlived the Letter Writer,414,9,46.0,5.297,11.63,0.99,34.9,2,,yes,syntax-review
s291,8,Everyday life,The Garden Left Exactly as the Owner Had Planted It,407,8,50.88,5.313,10.5,1.25,36.0,2,,yes,syntax-review
s292,8,Everyday life,Silence Between Two Old Friends Who Never Apologized,416,9,46.22,5.379,10.86,1.23,30.62,3,,yes,syntax-review
s293,5,History,Fisherman Who Warned of a Coming Storm,315,8,39.38,5.313,11.33,0.97,25.57,2,long-words,yes,vocabulary-review
s294,5,History,The Child Who Carried a Kingdom's Only Seed,350,7,50.0,5.319,9.83,2.31,29.19,1,long-words,yes,vocabulary-review
s295,5,History,Innkeeper Who Hid a Fugitive Prince,350,11,31.82,5.359,11.56,2.31,22.25,2,,yes,syntax-review
s296,6,History,Toll Collector Who Refused a King's Coin,380,9,42.22,5.284,11.02,2.96,33.6,2,long-words,yes,vocabulary-review
s297,6,History,The Widow Who Ran a Trading Post Alone,371,9,41.22,5.182,12.09,1.92,40.66,2,long-words,yes,vocabulary-review
s298,6,History,Carpenter Who Built a Bridge in a Single Night,365,9,40.56,5.319,7.0,0.56,40.34,2,long-words,yes,vocabulary-review
s299,7,History,Scholar Who Hid a Library in Plain Sight,370,10,37.0,5.148,15.0,2.78,43.61,2,long-words,yes,vocabulary-review
s300,7,History,The Messenger Who Delivered News a Century Late,420,8,52.5,5.191,13.81,2.86,41.67,0,long-words,yes,vocabulary-review
s301,7,History,Farmer Who Fed Both Sides of a War,383,8,47.88,5.232,13.87,1.87,40.8,2,long-words,yes,vocabulary-review
s302,8,History,Ambassador Who Negotiated Peace With No Authority to Do So,436,8,54.5,5.166,16.43,3.52,41.08,2,,yes,syntax-review
s303,8,History,The Cartographer Who Mapped a Border That Kept Moving,423,10,42.3,5.044,17.99,3.36,46.76,2,long-words,yes,vocabulary-review
s304,8,History,Scribe Who Recorded a History No One Wanted Told,402,8,50.25,5.216,11.96,1.02,42.75,2,long-words,yes,vocabulary-review
s305,6,Everyday life,Umbrella Rack That Never Stayed the Same,332,7,47.43,5.479,12.54,0.31,29.97,1,,yes,syntax-review
s306,7,World affairs,The District That Elects Representatives by Random Selection,382,8,47.75,5.176,9.42,1.05,44.76,0,long-words,yes,vocabulary-review
s307,5,Science,Why Ice Floats Instead of Sinking,307,10,30.7,5.485,11.11,1.31,15.36,1,,yes,syntax-review
s308,5,Science,How Your Body Knows When to Sleep,316,10,31.6,5.476,6.98,2.22,23.81,1,,yes,syntax-review
s309,6,Science,Why Some Fruits Have Seeds and Others Don't,298,6,49.67,5.226,12.08,2.68,30.54,0,long-words,yes,vocabulary-review
s310,6,Science,How Vaccines Teach the Body to Fight Back,336,7,48.0,5.441,8.33,0.3,29.46,0,,yes,syntax-review
s311,6,Science,Why Deserts Get So Cold at Night,304,8,38.0,5.235,14.52,0.99,28.05,1,,yes,syntax-review
s312,6,Science,How Fireflies Make Light Without Heat,323,7,46.14,5.062,14.24,4.64,35.6,0,very-low-frequency|long-words,yes,priority-review
s313,7,Science,Reason Muscles Get Sore After Exercise,399,8,49.88,5.228,13.53,0.25,35.59,0,,yes,syntax-review
s314,7,Science,Why Some Languages Are Harder for Certain Brains to Learn,363,8,45.38,5.227,13.65,0.84,45.96,2,long-words,yes,vocabulary-review
s315,7,Science,The Science Behind Why We Yawn When Others Do,390,7,55.71,5.068,16.41,2.31,38.21,0,long-words,yes,vocabulary-review
s316,8,Science,Chemistry of Why Old Books Smell the Way They Do,371,9,41.22,5.113,17.52,2.96,39.08,0,,no,within-guardrails
s317,8,Science,Physics Behind Why Mirrors Reverse Left and Right But Not Up and Down,428,11,38.91,5.411,12.62,2.1,28.04,0,,no,within-guardrails
s318,8,Science,The Biology of Why Some People Never Forget a Face,429,10,42.9,5.109,9.09,1.86,41.72,0,,yes,syntax-review
s319,5,Famous books,A Rescue During the Journey,203,18,11.28,5.893,3.66,0.52,8.38,5,,no,within-guardrails
s320,5,Famous books,The Journey Down the Volcano,203,20,10.15,5.817,5.67,0.0,13.4,5,,no,within-guardrails
s321,5,Famous books,The Underground Sea,202,22,9.18,5.651,6.0,0.0,11.5,2,,no,within-guardrails
s322,6,Famous books,Oliver Asks for More,210,18,11.67,5.827,3.96,0.0,10.89,2,,no,within-guardrails
s323,6,Famous books,Oliver Enters Fagin's London,194,20,9.7,5.799,5.62,0.0,11.24,5,,no,within-guardrails
s324,6,Famous books,Nancy Makes Her Choice,204,18,11.33,5.796,4.23,0.53,11.64,7,,no,within-guardrails
s325,7,Famous books,Ishmael Meets Queequeg,191,16,11.94,5.779,9.6,0.56,14.69,5,,no,within-guardrails
s326,8,Famous books,Hester Stands on the Scaffold,189,17,11.12,5.583,10.73,1.13,20.34,6,,no,within-guardrails
s327,7,Famous books,Captain Ahab and the White Whale,199,18,11.06,5.756,6.52,0.0,11.41,6,,no,within-guardrails
s328,8,Famous books,Dimmesdale Keeps His Secret,187,19,9.84,5.557,9.77,0.57,23.56,7,,no,within-guardrails
s329,8,Famous books,The Final Confession,190,16,11.88,5.754,10.38,0.55,15.3,3,,no,within-guardrails
s330,8,Famous books,The Count Returns to Paris,203,19,10.68,5.594,7.25,2.07,18.65,6,,no,within-guardrails
s331,1,Fantasy/stories,A Small Dog and a Big Star,73,14,5.21,6.079,2.74,0.0,0.0,0,,no,within-guardrails
s332,1,Fantasy/stories,Little Boat,82,17,4.82,6.03,2.44,0.0,0.0,0,,no,within-guardrails
s333,1,Fantasy/stories,A Girl and Her Cat,72,13,5.54,6.079,2.82,0.0,0.0,1,,no,within-guardrails
s334,2,Fantasy/stories,Magic Hat,175,25,7.0,5.92,2.41,0.0,5.42,3,,no,within-guardrails
s335,2,Fantasy/stories,A Friend in the Tree,154,22,7.0,5.901,3.57,0.0,5.71,2,,no,within-guardrails
s336,2,Fantasy/stories,The Little King,157,18,8.72,6.02,0.0,0.0,1.36,3,,no,within-guardrails
s337,3,Fantasy/stories,Boy and the Talking Fish,170,22,7.73,5.739,3.59,0.0,5.99,2,,no,within-guardrails
s338,3,Fantasy/stories,A New Friend at the Lake,168,17,9.88,5.795,4.43,1.27,5.7,2,,no,within-guardrails
s339,3,Fantasy/stories,The Small Dragon,170,18,9.44,5.632,7.32,1.83,3.05,1,very-low-frequency,no,vocabulary-review
s340,4,Fantasy/stories,Girl Who Found a Map,213,12,17.75,5.622,6.22,0.96,11.48,1,,no,within-guardrails
s341,4,Fantasy/stories,Old Wizard's Garden,201,12,16.75,5.654,8.21,1.03,9.74,2,,no,within-guardrails
s342,4,Fantasy/stories,A Night in the Forest,203,11,18.45,5.563,10.1,2.02,17.68,2,very-low-frequency,no,vocabulary-review
s343,1,Nature and animals,Cat Sleeps,55,12,4.58,5.881,10.91,0.0,0.0,0,low-frequency,no,vocabulary-review
s344,1,Nature and animals,A Big Fish,63,12,5.25,5.855,7.94,0.0,0.0,0,low-frequency,no,vocabulary-review
s345,1,Nature and animals,Birds in the Sky,53,12,4.42,5.93,0.0,0.0,0.0,0,,no,within-guardrails
s346,2,Nature and animals,Dog and the Ball,175,17,10.29,5.896,3.59,0.0,2.99,2,,no,within-guardrails
s347,2,Nature and animals,Ants Work Together,103,11,9.36,6.045,2.0,0.0,2.0,1,,no,within-guardrails
s348,2,Nature and animals,A Bee and a Flower,110,13,8.46,5.925,4.67,0.0,0.0,1,,no,within-guardrails
s349,3,Nature and animals,How Birds Build Nests,203,10,20.3,5.437,7.39,0.49,12.81,0,,yes,syntax-review
s350,3,Nature and animals,Fast Rabbit,195,12,16.25,5.619,6.38,1.6,6.91,2,very-low-frequency,no,vocabulary-review
s351,3,Nature and animals,A Day at the Farm,191,11,17.36,5.481,14.67,3.8,12.5,3,low-frequency|very-low-frequency,no,priority-review
s352,4,Nature and animals,Why Owls Hunt at Night,228,11,20.73,5.302,12.28,0.88,21.49,0,low-frequency|long-words,no,priority-review
s353,4,Nature and animals,Bear and the River,214,10,21.4,5.478,8.57,2.86,17.62,1,very-low-frequency,no,vocabulary-review
s354,4,Nature and animals,How Fish Breathe,240,8,30.0,5.387,9.17,0.42,17.92,0,,yes,syntax-review
s355,1,World affairs,A New School,62,12,5.17,6.314,0.0,0.0,1.61,0,,no,within-guardrails
s356,1,World affairs,Big City,56,11,5.09,6.176,1.79,0.0,3.57,0,,no,within-guardrails
s357,1,World affairs,People Help Each Other,56,9,6.22,6.023,3.57,0.0,3.57,0,,no,within-guardrails
s358,2,World affairs,A Town by the Sea,114,11,10.36,5.965,0.88,0.0,3.51,0,,no,within-guardrails
s359,2,World affairs,Market Day,185,13,14.23,5.664,6.7,0.56,5.03,2,,no,within-guardrails
s360,2,World affairs,New Neighbors,204,14,14.57,5.789,2.55,0.0,11.73,2,long-words,no,vocabulary-review
s361,3,World affairs,A School for Everyone,223,11,20.27,5.737,3.21,0.46,14.68,2,long-words,yes,vocabulary-review
s362,3,World affairs,Clean River Project,209,12,17.42,5.614,7.18,0.96,21.05,0,long-words,no,vocabulary-review
s363,3,World affairs,A Small Farm Grows Big,219,13,16.85,5.498,4.69,0.0,19.72,2,long-words,no,vocabulary-review
s364,4,World affairs,How a Town Built a Park,238,11,21.64,5.523,7.14,0.42,23.53,0,long-words,no,vocabulary-review
s365,4,World affairs,Bridge Between Two Villages,244,8,30.5,5.436,5.74,1.64,31.56,0,long-words,yes,vocabulary-review
s366,4,World affairs,A Country Learns to Share,266,9,29.56,5.384,6.77,0.75,25.19,0,long-words,yes,vocabulary-review
s367,1,Everyday life,My Day,43,10,4.3,5.949,0.0,0.0,5.71,1,long-words,no,vocabulary-review
s368,1,Everyday life,A Cup of Tea,48,10,4.8,5.881,0.0,0.0,4.17,0,,no,within-guardrails
s369,1,Everyday life,The Red Umbrella,45,7,6.43,5.842,2.22,0.0,2.22,0,,no,within-guardrails
s370,2,Everyday life,A Walk in the Park,180,19,9.47,5.678,8.14,0.58,5.81,2,low-frequency,no,vocabulary-review
s371,2,Everyday life,Making Dinner,177,20,8.85,5.59,8.28,0.0,7.69,2,low-frequency,no,vocabulary-review
s372,2,Everyday life,The Lost Key,105,11,9.55,6.113,0.0,0.0,0.0,1,,no,within-guardrails
s373,3,Everyday life,A Trip to the Store,183,14,13.07,5.635,8.62,1.15,9.77,3,,no,within-guardrails
s374,3,Everyday life,New Neighbor,197,19,10.37,5.533,10.75,1.08,16.13,2,low-frequency|long-words,no,priority-review
s375,3,Everyday life,A Rainy Day at Home,191,10,19.1,5.404,10.16,1.07,13.37,2,low-frequency,yes,vocabulary-review
s376,4,Everyday life,Old Photo Album,207,11,18.82,5.628,5.53,1.01,19.6,3,long-words,no,vocabulary-review
s377,4,Everyday life,A Birthday Surprise,228,12,19.0,5.712,5.24,0.0,18.57,4,,no,within-guardrails
s378,4,Everyday life,Learning to Cook,216,10,21.6,5.522,5.74,0.0,16.75,2,,no,within-guardrails
s379,1,History,An Old House,54,10,5.4,6.152,0.0,0.0,3.7,0,,no,within-guardrails
s380,1,History,First King,55,9,6.11,6.121,0.0,0.0,3.64,0,,no,within-guardrails
s381,1,History,A Long Trip,50,9,5.56,5.952,0.0,0.0,2.0,0,,no,within-guardrails
s382,2,History,Old Bridge,217,14,15.5,5.786,2.8,0.93,9.81,2,long-words,yes,vocabulary-review
s383,2,History,A Small Village Long Ago,197,10,19.7,5.488,6.6,0.51,16.24,0,long-words,yes,vocabulary-review
s384,2,History,The First Train,106,11,9.64,5.927,0.94,0.0,1.89,0,,no,within-guardrails
s385,4,History,Girl Who Built a Boat,221,8,27.62,5.385,9.72,1.85,23.15,2,long-words,yes,vocabulary-review
s386,3,History,A King and His People,216,11,19.64,5.359,7.69,1.44,24.04,2,long-words,yes,vocabulary-review
s387,4,History,The Old Market Town,213,7,30.43,5.313,9.39,1.41,28.17,0,long-words,yes,vocabulary-review
s388,5,History,Village by the River,235,9,26.11,5.163,14.47,0.85,39.15,0,low-frequency|long-words,no,priority-review
s389,4,History,How the Town Got Its Name,238,8,29.75,5.31,11.34,0.42,32.35,0,low-frequency|long-words,yes,priority-review
s390,5,History,A Letter From Long Ago,230,7,32.86,5.465,7.83,0.87,23.04,0,,yes,syntax-review
s391,1,Science,Water and Ice,51,9,5.67,5.837,0.0,0.0,1.96,0,,no,within-guardrails
s392,1,Science,Sun Is Hot,45,8,5.62,5.961,2.22,0.0,0.0,0,,no,within-guardrails
s393,1,Science,Plants Need Water,40,8,5.0,5.603,0.0,0.0,0.0,0,,no,within-guardrails
s394,2,Science,Why We Sleep,185,13,14.23,5.652,4.86,1.08,8.11,0,very-low-frequency,no,vocabulary-review
s395,2,Science,How Rain Falls,104,13,8.0,5.883,4.81,0.0,0.0,0,,no,within-guardrails
s396,2,Science,Why Leaves Fall,105,10,10.5,5.884,0.95,0.0,0.95,0,,no,within-guardrails
s397,3,Science,How Plants Grow,216,12,18.0,5.495,9.26,2.31,15.74,0,low-frequency|very-low-frequency|long-words,no,priority-review
s398,3,Science,Why the Moon Changes,209,10,20.9,5.617,10.24,1.95,15.12,1,low-frequency|very-low-frequency|long-words,yes,priority-review
s399,3,Science,How We Hear Sounds,208,11,18.91,5.431,9.13,2.88,17.31,0,low-frequency|very-low-frequency|long-words,yes,priority-review
s400,4,Science,Why the Sky Is Blue,225,11,20.45,5.548,9.87,1.35,20.63,1,long-words,no,vocabulary-review
s401,4,Science,How Bees Make Honey,224,11,20.36,5.205,18.3,2.68,17.41,0,low-frequency|very-low-frequency,no,priority-review
s402,4,Science,Why We Need to Eat,211,10,21.1,5.396,9.95,0.0,20.38,0,long-words,no,vocabulary-review
s403,1,Famous books,The Lion and the Mouse,112,16,7.0,5.904,2.73,0.0,0.91,2,,no,within-guardrails
s404,1,Famous books,The Tortoise and the Hare,81,10,8.1,5.827,4.94,0.0,2.47,0,,no,within-guardrails
s405,1,Famous books,The Boy Who Cried Wolf,98,21,4.67,5.947,2.17,0.0,2.17,1,,no,within-guardrails
s406,2,Famous books,The Ant and the Grasshopper,130,21,6.19,5.806,8.2,0.0,6.56,4,low-frequency,no,vocabulary-review
s407,3,Famous books,Cinderella Goes to the Ball,158,18,8.78,5.963,2.65,0.66,8.61,1,,no,within-guardrails
s408,2,Famous books,The Town Mouse and the Country Mouse,135,19,7.11,5.866,0.0,0.0,3.05,3,,no,within-guardrails
s409,3,Famous books,Rapunzel in the Tower,159,17,9.35,5.981,1.97,0.0,5.26,1,,no,within-guardrails
s410,3,Famous books,Snow White Finds a Small House,167,18,9.28,5.852,3.18,0.0,3.82,2,,no,within-guardrails
s411,3,Famous books,Alice Follows the White Rabbit,155,19,8.16,5.726,1.94,0.0,5.16,0,,no,within-guardrails
s412,4,Famous books,Alice at the Mad Tea Party,206,21,9.81,5.903,4.04,0.0,7.07,2,,no,within-guardrails
s413,4,Famous books,Alice Plays Croquet with the Queen,207,20,10.35,5.967,3.63,1.55,9.33,4,,no,within-guardrails
s414,4,Famous books,Alice Meets the Cheshire Cat,196,23,8.52,5.91,2.17,0.0,5.98,4,,no,within-guardrails
s415,1,Fantasy/stories,A Small Light in the Dark,91,14,6.5,5.94,2.33,1.16,0.0,1,very-low-frequency,no,vocabulary-review
s416,2,Fantasy/stories,Singing Well,106,9,11.78,5.855,3.81,0.0,7.62,1,,no,within-guardrails
s417,3,Fantasy/stories,A Cloud That Followed a Boy,115,9,12.78,5.569,7.21,0.9,6.31,1,,no,within-guardrails
s418,4,Fantasy/stories,Painter Who Used Real Colors,118,7,16.86,5.526,6.9,0.86,14.66,1,,no,within-guardrails
s419,5,Fantasy/stories,Clockwork Sparrow,115,4,28.75,5.277,16.22,2.7,23.42,1,low-frequency|very-low-frequency,yes,priority-review
s420,6,Fantasy/stories,The Baker's Invisible Cat,118,4,29.5,5.307,10.62,1.77,16.81,3,,no,within-guardrails
s421,7,Fantasy/stories,Violinist Who Played for Trees,125,4,31.25,5.309,12.4,1.65,27.27,1,,no,within-guardrails
s422,8,Fantasy/stories,Cartographer's Missing Street,125,4,31.25,5.187,13.93,4.1,36.07,2,,no,within-guardrails
s423,9,Fantasy/stories,The Alchemist's Borrowed Shadow,128,4,32.0,5.303,12.9,1.61,33.87,1,,no,within-guardrails
s424,10,Fantasy/stories,Loom That Wove Forgotten Names,137,4,34.25,5.178,18.98,3.65,31.39,0,,no,within-guardrails
s425,1,Nature and animals,A Frog in the Pond,64,15,4.27,5.639,26.56,0.0,0.0,0,low-frequency,no,vocabulary-review
s426,2,Nature and animals,The Busy Squirrel,92,8,11.5,5.899,3.37,1.12,2.25,1,very-low-frequency,no,vocabulary-review
s427,3,Nature and animals,How Snails Move,105,6,17.5,5.24,13.33,0.0,12.38,0,low-frequency,no,vocabulary-review
s428,4,Nature and animals,Why Peacocks Show Their Feathers,112,7,16.0,5.077,18.75,7.14,29.46,0,low-frequency|very-low-frequency|long-words,no,priority-review
s429,5,Nature and animals,The Octopus That Hides in a Shell,116,5,23.2,5.145,20.69,3.45,20.69,0,low-frequency|very-low-frequency,no,priority-review
s430,6,Nature and animals,Bird That Flies Without Landing,110,4,27.5,5.307,9.09,2.73,25.45,0,,no,within-guardrails
s431,7,Nature and animals,Fish That Changes Color at Night,105,4,26.25,4.944,20.95,1.9,27.62,0,low-frequency,no,vocabulary-review
s432,8,Nature and animals,The Insect That Looks Like a Twig,107,4,26.75,4.967,23.36,2.8,32.71,0,low-frequency,no,vocabulary-review
s433,9,Nature and animals,Coral That Builds an Entire Reef,120,4,30.0,5.015,22.69,3.36,26.05,1,low-frequency,no,vocabulary-review
s434,10,Nature and animals,Microbe That Lives in Boiling Water,125,4,31.25,5.107,15.2,1.6,38.4,0,,no,within-guardrails
s435,1,World affairs,A New Road,60,11,5.45,5.861,3.33,0.0,5.0,0,,no,within-guardrails
